30292-S3,37292-S3,1126.0,1166.0,1196.0,1196.0,1226.0,1276.0,1326.0,1376.0,1975.925,2125.925,,,1776.0,1776.0,1816.0,1866.0,1866.0,1911.0,1956.0,2001.0,2001.0,2046.0,2096.0,2586.0
30293-03,37293-03,865.0,905.0,935.0,935.0,965.0,1015.0,1065.0,1115.0,1715.2125,1865.2125,,,1490.0,1490.0,1530.0,1580.0,1580.0,1625.0,1670.0,1715.0,1715.0,1760.0,1810.0,2165.0
30293-S3,37293-S3,1126.0,1166.0,1196.0,1196.0,1226.0,1276.0,1326.0,1376.0,1975.925,2125.925,,,1776.0,1776.0,1816.0,1866.0,1866.0,1911.0,1956.0,2001.0,2001.0,2046.0,2096.0,2586.0
30180-10,37180-10,857.0,877.0,892.0,892.0,912.0,932.0,952.0,,1197.0,1257.0,,,1157.0,1157.0,1197.0,1247.0,1247.0,1292.0,1337.0,1382.0,1382.0,1427.0,1457.0,
30180-11,37180-11,945.0,965.0,980.0,980.0,1015.0,1050.0,1085.0,,1540.0,1645.0,,,1245.0,1245.0,1285.0,1335.0,1335.0,1380.0,1425.0,1470.0,1470.0,1515.0,1545.0,
30180-12,37180-12,945.0,965.0,980.0,980.0,1015.0,1050.0,1085.0,,1540.0,1645.0,,,1245.0,1245.0,1285.0,1335.0,1335.0,1380.0,1425.0,1470.0,1470.0,1515.0,1545.0,
30190-10,37190-10,907.0,927.0,942.0,942.0,962.0,982.0,1002.0,,1247.0,1307.0,,,1207.0,1207.0,1247.0,1297.0,1297.0,1342.0,1387.0,1432.0,1432.0,1477.0,1507.0,
30190-11,37190-11,995.0,1015.0,1030.0,1030.0,1065.0,1100.0,1135.0,,1590.0,1695.0,,,1295.0,1295.0,1335.0,1385.0,1385.0,1430.0,1475.0,1520.0,1520.0,1565.0,1595.0,
30190-12,37190-12,995.0,1015.0,1030.0,1030.0,1065.0,1100.0,1135.0,,1590.0,1695.0,,,1295.0,1295.0,1335.0,1385.0,1385.0,1430.0,1475.0,1520.0,1520.0,1565.0,1595.0,
30181-09,37181-09,636.0,656.0,671.0,671.0,706.0,741.0,776.0,811.0,1230.565,1335.565,,,936.0,936.0,976.0,1026.0,1026.0,1071.0,1116.0,1161.0,1161.0,1206.0,1236.0,1386.0
30181-10,37181-10,357.0,377.0,392.0,392.0,412.0,432.0,452.0,472.0,696.8275,756.8275,,,657.0,657.0,697.0,747.0,747.0,792.0,837.0,882.0,882.0,927.0,957.0,1107.0
30181-11,37181-11,445.0,465.0,480.0,480.0,515.0,550.0,585.0,620.0,1039.7525,1144.7525,,,745.0,745.0,785.0,835.0,835.0,880.0,925.0,970.0,970.0,1015.0,1045.0,1195.0
30181-12,37181-12,445.0,465.0,480.0,480.0,515.0,550.0,585.0,620.0,1039.7525,1144.7525,,,745.0,745.0,785.0,835.0,835.0,880.0,925.0,970.0,970.0,1015.0,1045.0,1195.0
30181-H2,37181-H2,193.0,198.0,203.0,203.0,208.0,213.0,218.0,223.0,327.615,352.615,,,218.0,218.0,223.0,228.0,228.0,233.0,238.0,243.0,243.0,248.0,253.0,293.0
30191-09,37191-09,636.0,656.0,671.0,671.0,706.0,741.0,776.0,811.0,1230.565,1335.565,,,936.0,936.0,976.0,1026.0,1026.0,1071.0,1116.0,1161.0,1161.0,1206.0,1236.0,1386.0
30191-10,37191-10,402.0,422.0,437.0,437.0,457.0,477.0,497.0,517.0,741.735,801.735,,,702.0,702.0,742.0,792.0,792.0,837.0,882.0,927.0,927.0,972.0,1002.0,1152.0
30191-11,37191-11,490.0,510.0,525.0,525.0,560.0,595.0,630.0,665.0,1084.6775,1189.6775,,,790.0,790.0,830.0,880.0,880.0,925.0,970.0,1015.0,1015.0,1060.0,1090.0,1240.0
30191-12,37191-12,490.0,510.0,525.0,525.0,560.0,595.0,630.0,665.0,1084.6775,1189.6775,,,790.0,790.0,830.0,880.0,880.0,925.0,970.0,1015.0,1015.0,1060.0,1090.0,1240.0
30191-H3,37191-H3,222.0,227.0,232.0,232.0,237.0,242.0,247.0,252.0,356.53,381.53,,,247.0,247.0,252.0,257.0,257.0,262.0,267.0,272.0,272.0,277.0,282.0,322.0
30280-10,37280-10,857.0,877.0,892.0,892.0,912.0,932.0,952.0,972.0,1196.6175,1256.6175,,,1157.0,1157.0,1197.0,1247.0,1247.0,1292.0,1337.0,1382.0,1382.0,1427.0,1457.0,1607.0
30280-11,37280-11,945.0,965.0,980.0,980.0,1015.0,1050.0,1085.0,1120.0,1540.1375,1645.1375,,,1245.0,1245.0,1285.0,1335.0,1335.0,1380.0,1425.0,1470.0,1470.0,1515.0,1545.0,1695.0
30280-12,37280-12,945.0,965.0,980.0,980.0,1015.0,1050.0,1085.0,1120.0,1540.1375,1645.1375,,,1245.0,1245.0,1285.0,1335.0,1335.0,1380.0,1425.0,1470.0,1470.0,1515.0,1545.0,1695.0
30290-10,37290-10,902.0,922.0,937.0,937.0,957.0,977.0,997.0,1017.0,1241.5075,1301.5075,,,1202.0,1202.0,1242.0,1292.0,1292.0,1337.0,1382.0,1427.0,1427.0,1472.0,1502.0,1652.0
30290-11,37290-11,990.0,1010.0,1025.0,1025.0,1060.0,1095.0,1130.0,1165.0,1585.0275,1690.0275,,,1290.0,1290.0,1330.0,1380.0,1380.0,1425.0,1470.0,1515.0,1515.0,1560.0,1590.0,1740.0
30290-12,37290-12,990.0,1010.0,1025.0,1025.0,1060.0,1095.0,1130.0,1165.0,1585.0275,1690.0275,,,1290.0,1290.0,1330.0,1380.0,1380.0,1425.0,1470.0,1515.0,1515.0,1560.0,1590.0,1740.0
31127-01,37127-01,705.0,745.0,775.0,775.0,805.0,855.0,905.0,955.0,1555.0,1705.0,,,1255.0,1255.0,1295.0,1345.0,1345.0,1390.0,1435.0,1480.0,1480.0,1525.0,1575.0,2065.0
31127-02,37127-02,373.4,393.4,408.4,408.4,428.4,448.4,468.0,488.0,798.0,873.0,,,548.0,548.0,588.0,638.0,638.0,683.0,728.0,773.0,773.0,818.0,868.0,1223.0
31127-03,37127-03,625.4575,665.4575,695.4575,695.4575,725.4575,775.4575,825.0,875.0,1475.0,1625.0,,,1075.0,1075.0,1115.0,1165.0,1165.0,1210.0,1255.0,1300.0,1300.0,1345.0,1395.0,1750.0
31127-04,37127-04,237.155,257.155,272.155,272.155,292.155,312.155,332.0,352.0,577.0,637.0,292.155,312.155,312.0,312.0,332.0,347.0,347.0,362.0,372.0,382.0,382.0,392.0,402.0,532.0
31127-07,37127-07,579.15,619.15,649.15,649.15,679.15,729.15,779.0,829.0,1429.0,1579.0,,,1004.0,1004.0,1044.0,1094.0,1094.0,1139.0,1184.0,1229.0,1229.0,1274.0,1324.0,1679.0
