PriceList,Catalog,GradeGroup,Price
EQ3 EXW CA V5,31128-40,41,nan
EQ3 EXW CA V5,31128-40,42,nan
EQ3 EXW CA V5,31128-64,10,294.0
EQ3 EXW CA V5,31128-64,20,314.0
EQ3 EXW CA V5,31128-64,30,329.0
EQ3 EXW CA V5,31128-64,31,329.0
EQ3 EXW CA V5,31128-64,40,349.0
EQ3 EXW CA V5,31128-64,50,369.0
EQ3 EXW CA V5,31128-64,60,389.0
EQ3 EXW CA V5,31128-64,70,409.0
EQ3 EXW CA V5,31128-64,F,569.0
EQ3 EXW CA V5,31128-64,I,629.0
EQ3 EXW CA V5,31128-64,41,349.0
EQ3 EXW CA V5,31128-64,42,369.0
EQ3 EXW CA V5,31128-74,10,321.0
EQ3 EXW CA V5,31128-74,20,341.0
EQ3 EXW CA V5,31128-74,30,356.0
EQ3 EXW CA V5,31128-74,31,356.0
EQ3 EXW CA V5,31128-74,40,376.0
EQ3 EXW CA V5,31128-74,50,396.0
EQ3 EXW CA V5,31128-74,60,416.0
EQ3 EXW CA V5,31128-74,70,436.0
EQ3 EXW CA V5,31128-74,F,596.0
EQ3 EXW CA V5,31128-74,I,656.0
EQ3 EXW CA V5,31128-74,41,376.0
EQ3 EXW CA V5,31128-74,42,396.0
EQ3 EXW CA V5,31128-86,10,916.0
EQ3 EXW CA V5,31128-86,20,956.0
EQ3 EXW CA V5,31128-86,30,986.0
EQ3 EXW CA V5,31128-86,31,986.0
EQ3 EXW CA V5,31128-86,40,1016.0
EQ3 EXW CA V5,31128-86,50,1066.0
EQ3 EXW CA V5,31128-86,60,1116.0
EQ3 EXW CA V5,31128-86,70,1166.0
EQ3 EXW CA V5,31128-86,F,1766.0
EQ3 EXW CA V5,31128-86,I,1916.0
EQ3 EXW CA V5,31128-86,41,nan
EQ3 EXW CA V5,31128-86,42,nan
EQ3 EXW CA V5,31128-87,10,916.0
EQ3 EXW CA V5,31128-87,20,956.0
EQ3 EXW CA V5,31128-87,30,986.0
EQ3 EXW CA V5,31128-87,31,986.0
EQ3 EXW CA V5,31128-87,40,1016.0
EQ3 EXW CA V5,31128-87,50,1066.0
EQ3 EXW CA V5,31128-87,60,1116.0
EQ3 EXW CA V5,31128-87,70,1166.0
EQ3 EXW CA V5,31128-87,F,1766.0
EQ3 EXW CA V5,31128-87,I,1916.0
EQ3 EXW CA V5,31128-87,41,nan
EQ3 EXW CA V5,31128-87,42,nan
EQ3 EXW CA V5,31128-S3,10,963.0
EQ3 EXW CA V5,31128-S3,20,1003.0
EQ3 EXW CA V5,31128-S3,30,1033.0
EQ3 EXW CA V5,31128-S3,31,1033.0
EQ3 EXW CA V5,31128-S3,40,1063.0
EQ3 EXW CA V5,31128-S3,50,1113.0
EQ3 EXW CA V5,31128-S3,60,1163.0
EQ3 EXW CA V5,31128-S3,70,1213.0
EQ3 EXW CA V5,31128-S3,F,1813.0
EQ3 EXW CA V5,31128-S3,I,1963.0
EQ3 EXW CA V5,31128-S3,41,nan
EQ3 EXW CA V5,31128-S3,42,nan
EQ3 EXW CA V5,31128-H2,10,111.0
EQ3 EXW CA V5,31128-H2,20,116.0
EQ3 EXW CA V5,31128-H2,30,121.0
EQ3 EXW CA V5,31128-H2,31,121.0
EQ3 EXW CA V5,31128-H2,40,126.0
EQ3 EXW CA V5,31128-H2,50,131.0
EQ3 EXW CA V5,31128-H2,60,136.0
EQ3 EXW CA V5,31128-H2,70,141.0
EQ3 EXW CA V5,31128-H2,F,246.0
EQ3 EXW CA V5,31128-H2,I,271.0
EQ3 EXW CA V5,31128-H2,41,nan
EQ3 EXW CA V5,31128-H2,42,nan
EQ3 EXW CA V5,31128-H3,10,126.0
EQ3 EXW CA V5,31128-H3,20,131.0
EQ3 EXW CA V5,31128-H3,30,136.0
EQ3 EXW CA V5,31128-H3,31,136.0
EQ3 EXW CA V5,31128-H3,40,141.0
EQ3 EXW CA V5,31128-H3,50,146.0
EQ3 EXW CA V5,31128-H3,60,151.0
EQ3 EXW CA V5,31128-H3,70,156.0
EQ3 EXW CA V5,31128-H3,F,261.0
EQ3 EXW CA V5,31128-H3,I,286.0
EQ3 EXW CA V5,31128-H3,41,nan
EQ3 EXW CA V5,31128-H3,42,nan
EQ3 EXW CA V5,34128-01,10,218.0
EQ3 EXW CA V5,34128-01,20,258.0
EQ3 EXW CA V5,34128-01,30,288.0
EQ3 EXW CA V5,34128-01,31,288.0
EQ3 EXW CA V5,34128-01,40,318.0
EQ3 EXW CA V5,34128-01,50,368.0
EQ3 EXW CA V5,34128-01,60,418.0
EQ3 EXW CA V5,34128-01,70,468.0
EQ3 EXW CA V5,34128-01,F,1068.0
EQ3 EXW CA V5,34128-01,I,1218.0
EQ3 EXW CA V5,34128-01,41,nan
EQ3 EXW CA V5,34128-01,42,nan
EQ3 EXW CA V5,34128-03,10,178.0
EQ3 EXW CA V5,34128-03,20,218.0
EQ3 EXW CA V5,34128-03,30,248.0
EQ3 EXW CA V5,34128-03,31,248.0
EQ3 EXW CA V5,34128-03,40,278.0
EQ3 EXW CA V5,34128-03,50,328.0
EQ3 EXW CA V5,34128-03,60,378.0
EQ3 EXW CA V5,34128-03,70,428.0
EQ3 EXW CA V5,34128-03,F,1028.0
EQ3 EXW CA V5,34128-03,I,1178.0
EQ3 EXW CA V5,34128-03,41,nan
EQ3 EXW CA V5,34128-03,42,nan
EQ3 EXW CA V5,34128-07,10,178.0
EQ3 EXW CA V5,34128-07,20,218.0
EQ3 EXW CA V5,34128-07,30,248.0
EQ3 EXW CA V5,34128-07,31,248.0
EQ3 EXW CA V5,34128-07,40,278.0
EQ3 EXW CA V5,34128-07,50,328.0
EQ3 EXW CA V5,34128-07,60,378.0
EQ3 EXW CA V5,34128-07,70,428.0
EQ3 EXW CA V5,34128-07,F,1028.0
EQ3 EXW CA V5,34128-07,I,1178.0
EQ3 EXW CA V5,34128-07,41,nan
EQ3 EXW CA V5,34128-07,42,nan
EQ3 EXW CA V5,34128-08,10,178.0
EQ3 EXW CA V5,34128-08,20,218.0
EQ3 EXW CA V5,34128-08,30,248.0
EQ3 EXW CA V5,34128-08,31,248.0
EQ3 EXW CA V5,34128-08,40,278.0
EQ3 EXW CA V5,34128-08,50,328.0
EQ3 EXW CA V5,34128-08,60,378.0
EQ3 EXW CA V5,34128-08,70,428.0
EQ3 EXW CA V5,34128-08,F,1028.0
EQ3 EXW CA V5,34128-08,I,1178.0
EQ3 EXW CA V5,34128-08,41,nan
EQ3 EXW CA V5,34128-08,42,nan
EQ3 EXW CA V5,34128-14,10,158.0
EQ3 EXW CA V5,34128-14,20,178.0
EQ3 EXW CA V5,34128-14,30,193.0
EQ3 EXW CA V5,34128-14,31,193.0
EQ3 EXW CA V5,34128-14,40,208.0
EQ3 EXW CA V5,34128-14,50,228.0
EQ3 EXW CA V5,34128-14,60,248.0
EQ3 EXW CA V5,34128-14,70,268.0
EQ3 EXW CA V5,34128-14,F,838.0
EQ3 EXW CA V5,34128-14,I,958.0
EQ3 EXW CA V5,34128-14,41,nan
EQ3 EXW CA V5,34128-14,42,nan
EQ3 EXW CA V5,34128-15,10,158.0
EQ3 EXW CA V5,34128-15,20,198.0
EQ3 EXW CA V5,34128-15,30,228.0
EQ3 EXW CA V5,34128-15,31,228.0
EQ3 EXW CA V5,34128-15,40,258.0
EQ3 EXW CA V5,34128-15,50,308.0
EQ3 EXW CA V5,34128-15,60,358.0
EQ3 EXW CA V5,34128-15,70,408.0
EQ3 EXW CA V5,34128-15,F,1008.0
EQ3 EXW CA V5,34128-15,I,1158.0
EQ3 EXW CA V5,34128-15,41,nan
EQ3 EXW CA V5,34128-15,42,nan
EQ3 EXW CA V5,34128-16,10,158.0
EQ3 EXW CA V5,34128-16,20,198.0
EQ3 EXW CA V5,34128-16,30,228.0
EQ3 EXW CA V5,34128-16,31,228.0
EQ3 EXW CA V5,34128-16,40,258.0
EQ3 EXW CA V5,34128-16,50,308.0
EQ3 EXW CA V5,34128-16,60,358.0
EQ3 EXW CA V5,34128-16,70,408.0
EQ3 EXW CA V5,34128-16,F,1008.0
EQ3 EXW CA V5,34128-16,I,1158.0
EQ3 EXW CA V5,34128-16,41,nan
EQ3 EXW CA V5,34128-16,42,nan
EQ3 EXW CA V5,34128-35,10,158.0
EQ3 EXW CA V5,34128-35,20,198.0
EQ3 EXW CA V5,34128-35,30,228.0
EQ3 EXW CA V5,34128-35,31,228.0
EQ3 EXW CA V5,34128-35,40,258.0
EQ3 EXW CA V5,34128-35,50,308.0
EQ3 EXW CA V5,34128-35,60,358.0
EQ3 EXW CA V5,34128-35,70,408.0
EQ3 EXW CA V5,34128-35,F,838.0
EQ3 EXW CA V5,34128-35,I,958.0
EQ3 EXW CA V5,34128-35,41,nan
EQ3 EXW CA V5,34128-35,42,nan
EQ3 EXW CA V5,34128-36,10,158.0
EQ3 EXW CA V5,34128-36,20,198.0
EQ3 EXW CA V5,34128-36,30,228.0
EQ3 EXW CA V5,34128-36,31,228.0
EQ3 EXW CA V5,34128-36,40,258.0
EQ3 EXW CA V5,34128-36,50,308.0
EQ3 EXW CA V5,34128-36,60,358.0
EQ3 EXW CA V5,34128-36,70,408.0
EQ3 EXW CA V5,34128-36,F,838.0
EQ3 EXW CA V5,34128-36,I,958.0
EQ3 EXW CA V5,34128-36,41,nan
EQ3 EXW CA V5,34128-36,42,nan
EQ3 EXW CA V5,34128-37,10,158.0
EQ3 EXW CA V5,34128-37,20,198.0
EQ3 EXW CA V5,34128-37,30,228.0
EQ3 EXW CA V5,34128-37,31,228.0
EQ3 EXW CA V5,34128-37,40,258.0
EQ3 EXW CA V5,34128-37,50,308.0
EQ3 EXW CA V5,34128-37,60,358.0
EQ3 EXW CA V5,34128-37,70,408.0
EQ3 EXW CA V5,34128-37,F,1008.0
EQ3 EXW CA V5,34128-37,I,1158.0
EQ3 EXW CA V5,34128-37,41,nan
EQ3 EXW CA V5,34128-37,42,nan
EQ3 EXW CA V5,34128-38,10,158.0
EQ3 EXW CA V5,34128-38,20,198.0
EQ3 EXW CA V5,34128-38,30,228.0
EQ3 EXW CA V5,34128-38,31,228.0
EQ3 EXW CA V5,34128-38,40,258.0
EQ3 EXW CA V5,34128-38,50,308.0
EQ3 EXW CA V5,34128-38,60,358.0
EQ3 EXW CA V5,34128-38,70,408.0
EQ3 EXW CA V5,34128-38,F,1008.0
EQ3 EXW CA V5,34128-38,I,1158.0
EQ3 EXW CA V5,34128-38,41,nan
EQ3 EXW CA V5,34128-38,42,nan
EQ3 EXW CA V5,34128-39,10,273.0
EQ3 EXW CA V5,34128-39,20,313.0
EQ3 EXW CA V5,34128-39,30,343.0
EQ3 EXW CA V5,34128-39,31,343.0
EQ3 EXW CA V5,34128-39,40,373.0
EQ3 EXW CA V5,34128-39,50,423.0
EQ3 EXW CA V5,34128-39,60,473.0
EQ3 EXW CA V5,34128-39,70,523.0
EQ3 EXW CA V5,34128-39,F,1123.0
EQ3 EXW CA V5,34128-39,I,1273.0
EQ3 EXW CA V5,34128-39,41,nan
EQ3 EXW CA V5,34128-39,42,nan
EQ3 EXW CA V5,34128-40,10,273.0
EQ3 EXW CA V5,34128-40,20,313.0
EQ3 EXW CA V5,34128-40,30,343.0
EQ3 EXW CA V5,34128-40,31,343.0
EQ3 EXW CA V5,34128-40,40,373.0
EQ3 EXW CA V5,34128-40,50,423.0
EQ3 EXW CA V5,34128-40,60,473.0
EQ3 EXW CA V5,34128-40,70,523.0
EQ3 EXW CA V5,34128-40,F,1123.0
EQ3 EXW CA V5,34128-40,I,1273.0
EQ3 EXW CA V5,34128-40,41,nan
EQ3 EXW CA V5,34128-40,42,nan
EQ3 EXW CA V5,34128-64,10,68.0
EQ3 EXW CA V5,34128-64,20,88.0
EQ3 EXW CA V5,34128-64,30,103.0
EQ3 EXW CA V5,34128-64,31,103.0
EQ3 EXW CA V5,34128-64,40,123.0
EQ3 EXW CA V5,34128-64,50,143.0
EQ3 EXW CA V5,34128-64,60,163.0
EQ3 EXW CA V5,34128-64,70,183.0
EQ3 EXW CA V5,34128-64,F,343.0
EQ3 EXW CA V5,34128-64,I,403.0
EQ3 EXW CA V5,34128-64,41,123.0
EQ3 EXW CA V5,34128-64,42,143.0
EQ3 EXW CA V5,34128-74,10,73.0
EQ3 EXW CA V5,34128-74,20,93.0
EQ3 EXW CA V5,34128-74,30,108.0
EQ3 EXW CA V5,34128-74,31,108.0
EQ3 EXW CA V5,34128-74,40,128.0
EQ3 EXW CA V5,34128-74,50,148.0
EQ3 EXW CA V5,34128-74,60,168.0
EQ3 EXW CA V5,34128-74,70,188.0
EQ3 EXW CA V5,34128-74,F,348.0
EQ3 EXW CA V5,34128-74,I,408.0
EQ3 EXW CA V5,34128-74,41,128.0
EQ3 EXW CA V5,34128-74,42,148.0
EQ3 EXW CA V5,34128-86,10,248.0
EQ3 EXW CA V5,34128-86,20,288.0
EQ3 EXW CA V5,34128-86,30,318.0
EQ3 EXW CA V5,34128-86,31,318.0
EQ3 EXW CA V5,34128-86,40,348.0
EQ3 EXW CA V5,34128-86,50,398.0
EQ3 EXW CA V5,34128-86,60,448.0
EQ3 EXW CA V5,34128-86,70,498.0
EQ3 EXW CA V5,34128-86,F,1098.0
EQ3 EXW CA V5,34128-86,I,1248.0
EQ3 EXW CA V5,34128-86,41,nan
EQ3 EXW CA V5,34128-86,42,nan
EQ3 EXW CA V5,34128-87,10,248.0
EQ3 EXW CA V5,34128-87,20,288.0
EQ3 EXW CA V5,34128-87,30,318.0
EQ3 EXW CA V5,34128-87,31,318.0
EQ3 EXW CA V5,34128-87,40,348.0
EQ3 EXW CA V5,34128-87,50,398.0
EQ3 EXW CA V5,34128-87,60,448.0
EQ3 EXW CA V5,34128-87,70,498.0
EQ3 EXW CA V5,34128-87,F,1098.0
EQ3 EXW CA V5,34128-87,I,1248.0
EQ3 EXW CA V5,34128-87,41,nan
EQ3 EXW CA V5,34128-87,42,nan
EQ3 EXW CA V5,34128-S3,10,248.0
EQ3 EXW CA V5,34128-S3,20,288.0
EQ3 EXW CA V5,34128-S3,30,318.0
EQ3 EXW CA V5,34128-S3,31,318.0
EQ3 EXW CA V5,34128-S3,40,348.0
EQ3 EXW CA V5,34128-S3,50,398.0
EQ3 EXW CA V5,34128-S3,60,448.0
EQ3 EXW CA V5,34128-S3,70,498.0
EQ3 EXW CA V5,34128-S3,F,1098.0
EQ3 EXW CA V5,34128-S3,I,1248.0
EQ3 EXW CA V5,34128-S3,41,nan
EQ3 EXW CA V5,34128-S3,42,nan
EQ3 EXW CA V5,34128-H2,10,45.0
EQ3 EXW CA V5,34128-H2,20,50.0
EQ3 EXW CA V5,34128-H2,30,55.0
EQ3 EXW CA V5,34128-H2,31,55.0
EQ3 EXW CA V5,34128-H2,40,60.0
EQ3 EXW CA V5,34128-H2,50,65.0
EQ3 EXW CA V5,34128-H2,60,70.0
EQ3 EXW CA V5,34128-H2,70,75.0
EQ3 EXW CA V5,34128-H2,F,180.0
EQ3 EXW CA V5,34128-H2,I,205.0
EQ3 EXW CA V5,34128-H2,41,nan
EQ3 EXW CA V5,34128-H2,42,nan
EQ3 EXW CA V5,34128-H3,10,45.0
EQ3 EXW CA V5,34128-H3,20,50.0
EQ3 EXW CA V5,34128-H3,30,55.0
EQ3 EXW CA V5,34128-H3,31,55.0
EQ3 EXW CA V5,34128-H3,40,60.0
EQ3 EXW CA V5,34128-H3,50,65.0
EQ3 EXW CA V5,34128-H3,60,70.0
EQ3 EXW CA V5,34128-H3,70,75.0
EQ3 EXW CA V5,34128-H3,F,180.0
EQ3 EXW CA V5,34128-H3,I,205.0
EQ3 EXW CA V5,34128-H3,41,nan
EQ3 EXW CA V5,34128-H3,42,nan
EQ3 EXW CA V5,30215-01,10,561.0
EQ3 EXW CA V5,30215-01,20,601.0
EQ3 EXW CA V5,30215-01,30,631.0
EQ3 EXW CA V5,30215-01,31,631.0
EQ3 EXW CA V5,30215-01,40,661.0
EQ3 EXW CA V5,30215-01,50,711.0
EQ3 EXW CA V5,30215-01,60,761.0
EQ3 EXW CA V5,30215-01,70,811.0
EQ3 EXW CA V5,30215-01,F,1411.0
EQ3 EXW CA V5,30215-01,I,1561.0
EQ3 EXW CA V5,30215-01,41,nan
EQ3 EXW CA V5,30215-01,42,nan
EQ3 EXW CA V5,30215-02,10,358.0
EQ3 EXW CA V5,30215-02,20,378.0
EQ3 EXW CA V5,30215-02,30,393.0
EQ3 EXW CA V5,30215-02,31,393.0
EQ3 EXW CA V5,30215-02,40,413.0
EQ3 EXW CA V5,30215-02,50,433.0
EQ3 EXW CA V5,30215-02,60,453.0
EQ3 EXW CA V5,30215-02,70,473.0
EQ3 EXW CA V5,30215-02,F,783.0
EQ3 EXW CA V5,30215-02,I,858.0
EQ3 EXW CA V5,30215-02,41,nan
EQ3 EXW CA V5,30215-02,42,nan
EQ3 EXW CA V5,30215-03,10,496.0
EQ3 EXW CA V5,30215-03,20,536.0
EQ3 EXW CA V5,30215-03,30,566.0
EQ3 EXW CA V5,30215-03,31,566.0
EQ3 EXW CA V5,30215-03,40,596.0
EQ3 EXW CA V5,30215-03,50,646.0
EQ3 EXW CA V5,30215-03,60,696.0
EQ3 EXW CA V5,30215-03,70,746.0
EQ3 EXW CA V5,30215-03,F,1346.0
EQ3 EXW CA V5,30215-03,I,1496.0
EQ3 EXW CA V5,30215-03,41,nan
EQ3 EXW CA V5,30215-03,42,nan
EQ3 EXW CA V5,30215-04,10,194.0
EQ3 EXW CA V5,30215-04,20,214.0
EQ3 EXW CA V5,30215-04,30,229.0
EQ3 EXW CA V5,30215-04,31,229.0
EQ3 EXW CA V5,30215-04,40,249.0
EQ3 EXW CA V5,30215-04,50,269.0
EQ3 EXW CA V5,30215-04,60,289.0
EQ3 EXW CA V5,30215-04,70,309.0
EQ3 EXW CA V5,30215-04,F,534.0
EQ3 EXW CA V5,30215-04,I,594.0
EQ3 EXW CA V5,30215-04,41,nan
EQ3 EXW CA V5,30215-04,42,nan
EQ3 EXW CA V5,30215-24,10,287.0
EQ3 EXW CA V5,30215-24,20,307.0
EQ3 EXW CA V5,30215-24,30,322.0
EQ3 EXW CA V5,30215-24,31,322.0
EQ3 EXW CA V5,30215-24,40,342.0
EQ3 EXW CA V5,30215-24,50,362.0
EQ3 EXW CA V5,30215-24,60,382.0
EQ3 EXW CA V5,30215-24,70,402.0
EQ3 EXW CA V5,30215-24,F,627.0
EQ3 EXW CA V5,30215-24,I,687.0
EQ3 EXW CA V5,30215-24,41,nan
EQ3 EXW CA V5,30215-24,42,nan
EQ3 EXW CA V5,30215-S3,10,659.0
EQ3 EXW CA V5,30215-S3,20,699.0
EQ3 EXW CA V5,30215-S3,30,729.0
EQ3 EXW CA V5,30215-S3,31,729.0
EQ3 EXW CA V5,30215-S3,40,759.0
EQ3 EXW CA V5,30215-S3,50,809.0
EQ3 EXW CA V5,30215-S3,60,859.0
EQ3 EXW CA V5,30215-S3,70,909.0
EQ3 EXW CA V5,30215-S3,F,1509.0
EQ3 EXW CA V5,30215-S3,I,1659.0
EQ3 EXW CA V5,30215-S3,41,nan
EQ3 EXW CA V5,30215-S3,42,nan
EQ3 EXW CA V5,30216-01,10,561.0
EQ3 EXW CA V5,30216-01,20,601.0
EQ3 EXW CA V5,30216-01,30,631.0
EQ3 EXW CA V5,30216-01,31,631.0
EQ3 EXW CA V5,30216-01,40,661.0
EQ3 EXW CA V5,30216-01,50,711.0
EQ3 EXW CA V5,30216-01,60,761.0
EQ3 EXW CA V5,30216-01,70,811.0
EQ3 EXW CA V5,30216-01,F,1411.0
EQ3 EXW CA V5,30216-01,I,1561.0
EQ3 EXW CA V5,30216-01,41,nan
EQ3 EXW CA V5,30216-01,42,nan
EQ3 EXW CA V5,30216-02,10,358.0
EQ3 EXW CA V5,30216-02,20,378.0
EQ3 EXW CA V5,30216-02,30,393.0
EQ3 EXW CA V5,30216-02,31,393.0
EQ3 EXW CA V5,30216-02,40,413.0
EQ3 EXW CA V5,30216-02,50,433.0
EQ3 EXW CA V5,30216-02,60,453.0
EQ3 EXW CA V5,30216-02,70,473.0
EQ3 EXW CA V5,30216-02,F,783.0
EQ3 EXW CA V5,30216-02,I,858.0
EQ3 EXW CA V5,30216-02,41,nan
EQ3 EXW CA V5,30216-02,42,nan
EQ3 EXW CA V5,30216-03,10,496.0
EQ3 EXW CA V5,30216-03,20,536.0
EQ3 EXW CA V5,30216-03,30,566.0
EQ3 EXW CA V5,30216-03,31,566.0
EQ3 EXW CA V5,30216-03,40,596.0
EQ3 EXW CA V5,30216-03,50,646.0
EQ3 EXW CA V5,30216-03,60,696.0
EQ3 EXW CA V5,30216-03,70,746.0
EQ3 EXW CA V5,30216-03,F,1346.0
EQ3 EXW CA V5,30216-03,I,1496.0
EQ3 EXW CA V5,30216-03,41,nan
EQ3 EXW CA V5,30216-03,42,nan
EQ3 EXW CA V5,30216-04,10,194.0
EQ3 EXW CA V5,30216-04,20,214.0
EQ3 EXW CA V5,30216-04,30,229.0
EQ3 EXW CA V5,30216-04,31,229.0
EQ3 EXW CA V5,30216-04,40,249.0
EQ3 EXW CA V5,30216-04,50,269.0
EQ3 EXW CA V5,30216-04,60,289.0
EQ3 EXW CA V5,30216-04,70,309.0
EQ3 EXW CA V5,30216-04,F,534.0
EQ3 EXW CA V5,30216-04,I,594.0
EQ3 EXW CA V5,30216-04,41,nan
EQ3 EXW CA V5,30216-04,42,nan
EQ3 EXW CA V5,30216-24,10,287.0
EQ3 EXW CA V5,30216-24,20,307.0
EQ3 EXW CA V5,30216-24,30,322.0
EQ3 EXW CA V5,30216-24,31,322.0
EQ3 EXW CA V5,30216-24,40,342.0
EQ3 EXW CA V5,30216-24,50,362.0
EQ3 EXW CA V5,30216-24,60,382.0
EQ3 EXW CA V5,30216-24,70,402.0
EQ3 EXW CA V5,30216-24,F,627.0
EQ3 EXW CA V5,30216-24,I,687.0
EQ3 EXW CA V5,30216-24,41,nan
EQ3 EXW CA V5,30216-24,42,nan
EQ3 EXW CA V5,30216-S3,10,659.0
EQ3 EXW CA V5,30216-S3,20,699.0
EQ3 EXW CA V5,30216-S3,30,729.0
EQ3 EXW CA V5,30216-S3,31,729.0
EQ3 EXW CA V5,30216-S3,40,759.0
EQ3 EXW CA V5,30216-S3,50,809.0
EQ3 EXW CA V5,30216-S3,60,859.0
EQ3 EXW CA V5,30216-S3,70,909.0
EQ3 EXW CA V5,30216-S3,F,1509.0
EQ3 EXW CA V5,30216-S3,I,1659.0
EQ3 EXW CA V5,30216-S3,41,nan
EQ3 EXW CA V5,30216-S3,42,nan
EQ3 EXW CA V5,30026-04,10,193.0
EQ3 EXW CA V5,30026-04,20,213.0
EQ3 EXW CA V5,30026-04,30,228.0
EQ3 EXW CA V5,30026-04,31,228.0
EQ3 EXW CA V5,30026-04,40,248.0
EQ3 EXW CA V5,30026-04,50,268.0
EQ3 EXW CA V5,30026-04,60,288.0
EQ3 EXW CA V5,30026-04,70,308.0
EQ3 EXW CA V5,30026-04,F,533.0
EQ3 EXW CA V5,30026-04,I,593.0
EQ3 EXW CA V5,30026-04,41,248.0
EQ3 EXW CA V5,30026-04,42,268.0
EQ3 EXW CA V5,30026-09,10,387.0
EQ3 EXW CA V5,30026-09,20,407.0
EQ3 EXW CA V5,30026-09,30,422.0
EQ3 EXW CA V5,30026-09,31,422.0
EQ3 EXW CA V5,30026-09,40,457.0
EQ3 EXW CA V5,30026-09,50,492.0
EQ3 EXW CA V5,30026-09,60,527.0
EQ3 EXW CA V5,30026-09,70,562.0
EQ3 EXW CA V5,30026-09,F,982.0
EQ3 EXW CA V5,30026-09,I,1087.0
EQ3 EXW CA V5,30026-09,41,nan
EQ3 EXW CA V5,30026-09,42,nan
EQ3 EXW CA V5,30026-10,10,260.0
EQ3 EXW CA V5,30026-10,20,280.0
EQ3 EXW CA V5,30026-10,30,295.0
EQ3 EXW CA V5,30026-10,31,295.0
EQ3 EXW CA V5,30026-10,40,315.0
EQ3 EXW CA V5,30026-10,50,335.0
EQ3 EXW CA V5,30026-10,60,355.0
EQ3 EXW CA V5,30026-10,70,375.0
EQ3 EXW CA V5,30026-10,F,600.0
EQ3 EXW CA V5,30026-10,I,660.0
EQ3 EXW CA V5,30026-10,41,nan
EQ3 EXW CA V5,30026-10,42,nan
EQ3 EXW CA V5,30026-11,10,414.0
EQ3 EXW CA V5,30026-11,20,434.0
EQ3 EXW CA V5,30026-11,30,449.0
EQ3 EXW CA V5,30026-11,31,449.0
EQ3 EXW CA V5,30026-11,40,484.0
EQ3 EXW CA V5,30026-11,50,519.0
EQ3 EXW CA V5,30026-11,60,554.0
EQ3 EXW CA V5,30026-11,70,589.0
EQ3 EXW CA V5,30026-11,F,1009.0
EQ3 EXW CA V5,30026-11,I,1114.0
EQ3 EXW CA V5,30026-11,41,nan
EQ3 EXW CA V5,30026-11,42,nan
EQ3 EXW CA V5,30026-12,10,414.0
EQ3 EXW CA V5,30026-12,20,434.0
EQ3 EXW CA V5,30026-12,30,449.0
EQ3 EXW CA V5,30026-12,31,449.0
EQ3 EXW CA V5,30026-12,40,484.0
EQ3 EXW CA V5,30026-12,50,519.0
EQ3 EXW CA V5,30026-12,60,554.0
EQ3 EXW CA V5,30026-12,70,589.0
EQ3 EXW CA V5,30026-12,F,1009.0
EQ3 EXW CA V5,30026-12,I,1114.0
EQ3 EXW CA V5,30026-12,41,nan
EQ3 EXW CA V5,30026-12,42,nan
EQ3 EXW CA V5,30026-15,10,421.0
EQ3 EXW CA V5,30026-15,20,461.0
EQ3 EXW CA V5,30026-15,30,491.0
EQ3 EXW CA V5,30026-15,31,491.0
EQ3 EXW CA V5,30026-15,40,521.0
EQ3 EXW CA V5,30026-15,50,571.0
EQ3 EXW CA V5,30026-15,60,621.0
EQ3 EXW CA V5,30026-15,70,671.0
EQ3 EXW CA V5,30026-15,F,1271.0
EQ3 EXW CA V5,30026-15,I,1421.0
EQ3 EXW CA V5,30026-15,41,nan
EQ3 EXW CA V5,30026-15,42,nan
EQ3 EXW CA V5,30026-16,10,421.0
EQ3 EXW CA V5,30026-16,20,461.0
EQ3 EXW CA V5,30026-16,30,491.0
EQ3 EXW CA V5,30026-16,31,491.0
EQ3 EXW CA V5,30026-16,40,521.0
EQ3 EXW CA V5,30026-16,50,571.0
EQ3 EXW CA V5,30026-16,60,621.0
EQ3 EXW CA V5,30026-16,70,671.0
EQ3 EXW CA V5,30026-16,F,1271.0
EQ3 EXW CA V5,30026-16,I,1421.0
EQ3 EXW CA V5,30026-16,41,nan
EQ3 EXW CA V5,30026-16,42,nan
EQ3 EXW CA V5,30151-01,10,1301.0
EQ3 EXW CA V5,30151-01,20,1341.0
EQ3 EXW CA V5,30151-01,30,1371.0
EQ3 EXW CA V5,30151-01,31,1371.0
EQ3 EXW CA V5,30151-01,40,1401.0
EQ3 EXW CA V5,30151-01,50,1451.0
EQ3 EXW CA V5,30151-01,60,1501.0
EQ3 EXW CA V5,30151-01,70,1551.0
EQ3 EXW CA V5,30151-01,F,2151.0
EQ3 EXW CA V5,30151-01,I,2301.0
EQ3 EXW CA V5,30151-01,41,nan
EQ3 EXW CA V5,30151-01,42,nan
EQ3 EXW CA V5,30151-03,10,1210.0
EQ3 EXW CA V5,30151-03,20,1250.0
EQ3 EXW CA V5,30151-03,30,1280.0
EQ3 EXW CA V5,30151-03,31,1280.0
EQ3 EXW CA V5,30151-03,40,1310.0
EQ3 EXW CA V5,30151-03,50,1360.0
EQ3 EXW CA V5,30151-03,60,1410.0
EQ3 EXW CA V5,30151-03,70,1460.0
EQ3 EXW CA V5,30151-03,F,2060.0
EQ3 EXW CA V5,30151-03,I,2210.0
EQ3 EXW CA V5,30151-03,41,nan
EQ3 EXW CA V5,30151-03,42,nan
